sessionDate,seasonName,metric,category,value,player_id
2023-09-18,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-18,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-18,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-18,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-18,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-18,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-09-18,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-09-18,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-09-18,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-09-19,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-19,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-19,2023/2024,emboss_baseline_score,total,-0.035666667,1
2023-09-19,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1935483870967742,1
2023-09-19,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.2358333333333333,1
2023-09-19,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.1935483870967742,1
2023-09-19,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.1325,1
2023-09-19,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-19,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-19,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-09-19,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-09-19,2023/2024,subjective_baseline_completeness,subjective,0.1075268817204301,1
2023-09-19,2023/2024,subjective_baseline_composite,subjective,-0.167,1
2023-09-20,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-20,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-20,2023/2024,emboss_baseline_score,total,-0.063125,1
2023-09-20,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-20,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-20,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.032258065,1
2023-09-20,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.0,1
2023-09-20,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-20,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-20,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-09-20,2023/2024,soreness_baseline_composite,soreness,0.19,1
2023-09-20,2023/2024,subjective_baseline_completeness,subjective,0.086021505,1
2023-09-20,2023/2024,subjective_baseline_composite,subjective,-0.15,1
2023-09-21,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-21,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-21,2023/2024,emboss_baseline_score,total,0.0045,1
2023-09-21,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-21,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-21,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-21,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-21,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-21,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-21,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-09-21,2023/2024,soreness_baseline_composite,soreness,0.095,1
2023-09-21,2023/2024,subjective_baseline_completeness,subjective,0.1075268817204301,1
2023-09-21,2023/2024,subjective_baseline_composite,subjective,-0.01,1
2023-09-22,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-22,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-22,2023/2024,emboss_baseline_score,total,0.0095,1
2023-09-22,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-22,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-22,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-22,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-22,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-22,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-22,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-09-22,2023/2024,soreness_baseline_composite,soreness,0.095,1
2023-09-22,2023/2024,subjective_baseline_completeness,subjective,0.1075268817204301,1
2023-09-22,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-09-23,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-23,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-23,2023/2024,emboss_baseline_score,total,0.0095,1
2023-09-23,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-23,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-23,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-23,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-23,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-23,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-23,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-09-23,2023/2024,soreness_baseline_composite,soreness,0.095,1
2023-09-23,2023/2024,subjective_baseline_completeness,subjective,0.1075268817204301,1
2023-09-23,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-09-24,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-24,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-24,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-09-24,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-24,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-24,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-24,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-24,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-24,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-24,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-09-24,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-09-24,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-09-24,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-09-25,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-25,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-25,2023/2024,emboss_baseline_score,total,-0.043974359,1
2023-09-25,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.25,1
2023-09-25,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.1975,1
2023-09-25,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-25,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-25,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-25,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-25,2023/2024,soreness_baseline_completeness,soreness,0.125,1
2023-09-25,2023/2024,soreness_baseline_composite,soreness,-0.2425,1
2023-09-25,2023/2024,subjective_baseline_completeness,subjective,0.125,1
2023-09-25,2023/2024,subjective_baseline_composite,subjective,-0.066666667,1
2023-09-26,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-26,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-26,2023/2024,emboss_baseline_score,total,-0.108815789,1
2023-09-26,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-26,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-26,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-26,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-26,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-26,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-26,2023/2024,soreness_baseline_completeness,soreness,0.3157894736842105,1
2023-09-26,2023/2024,soreness_baseline_composite,soreness,-0.25625,1
2023-09-26,2023/2024,subjective_baseline_completeness,subjective,0.1666666666666666,1
2023-09-26,2023/2024,subjective_baseline_composite,subjective,-0.055789474,1
2023-09-27,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-27,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-27,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-09-27,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-27,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-27,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-27,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-27,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-27,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-27,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-09-27,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-09-27,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-09-27,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-09-28,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-28,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-28,2023/2024,emboss_baseline_score,total,0.0,1
2023-09-28,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-28,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-28,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-09-28,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-09-28,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-28,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-28,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-09-28,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-09-28,2023/2024,subjective_baseline_completeness,subjective,0.010752688,1
2023-09-28,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-09-29,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-29,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-29,2023/2024,emboss_baseline_score,total,-0.063910256,1
2023-09-29,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.21875,1
2023-09-29,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.0214285714285714,1
2023-09-29,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.21875,1
2023-09-29,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.152142857,1
2023-09-29,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-29,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-29,2023/2024,soreness_baseline_completeness,soreness,0.125,1
2023-09-29,2023/2024,soreness_baseline_composite,soreness,-0.4325,1
2023-09-29,2023/2024,subjective_baseline_completeness,subjective,0.1041666666666666,1
2023-09-29,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-09-30,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-09-30,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-09-30,2023/2024,emboss_baseline_score,total,0.0,1
2023-09-30,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-09-30,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-09-30,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.032258065,1
2023-09-30,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.0,1
2023-09-30,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-09-30,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-09-30,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-09-30,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-09-30,2023/2024,subjective_baseline_completeness,subjective,0.1075268817204301,1
2023-09-30,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-01,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-01,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-01,2023/2024,emboss_baseline_score,total,0.0,1
2023-10-01,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-01,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-01,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-01,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-01,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-01,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-01,2023/2024,soreness_baseline_completeness,soreness,0.2236842105263158,1
2023-10-01,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-10-01,2023/2024,subjective_baseline_completeness,subjective,0.1403508771929824,1
2023-10-01,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-02,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-02,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-02,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-02,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-02,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-02,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-02,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-02,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-02,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-02,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-02,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-02,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-02,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-03,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-03,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-03,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-03,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-03,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-03,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-03,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-03,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-03,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-03,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-03,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-03,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-03,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-04,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-04,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-04,2023/2024,emboss_baseline_score,total,0.003674242,1
2023-10-04,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1935483870967742,1
2023-10-04,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.1133333333333333,1
2023-10-04,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.1935483870967742,1
2023-10-04,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.079166667,1
2023-10-04,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-04,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-04,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-10-04,2023/2024,soreness_baseline_composite,soreness,0.19,1
2023-10-04,2023/2024,subjective_baseline_completeness,subjective,0.086021505,1
2023-10-04,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-05,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-05,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-05,2023/2024,emboss_baseline_score,total,0.011875,1
2023-10-05,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-05,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-05,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-05,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-05,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-05,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-05,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-10-05,2023/2024,soreness_baseline_composite,soreness,0.19,1
2023-10-05,2023/2024,subjective_baseline_completeness,subjective,0.086021505,1
2023-10-05,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-06,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-06,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-06,2023/2024,emboss_baseline_score,total,0.0,1
2023-10-06,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-06,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-06,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-06,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-06,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-06,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-06,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-10-06,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-10-06,2023/2024,subjective_baseline_completeness,subjective,0.086021505,1
2023-10-06,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-07,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-07,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-07,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-07,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-07,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-07,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-07,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-07,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-07,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-07,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-07,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-07,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-07,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-08,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-08,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-08,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-08,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-08,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-08,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-08,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-08,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-08,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-08,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-08,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-08,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-08,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-09,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-09,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-09,2023/2024,emboss_baseline_score,total,-0.014375,1
2023-10-09,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.064516129,1
2023-10-09,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.145,1
2023-10-09,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.064516129,1
2023-10-09,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.1075,1
2023-10-09,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-09,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-09,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
2023-10-09,2023/2024,soreness_baseline_composite,soreness,-0.19,1
2023-10-09,2023/2024,subjective_baseline_completeness,subjective,0.021505376,1
2023-10-09,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-10,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-10,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-10,2023/2024,emboss_baseline_score,total,0.178,1
2023-10-10,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-10,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-10,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-10,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-10,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-10,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-10,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-10-10,2023/2024,soreness_baseline_composite,soreness,0.05,1
2023-10-10,2023/2024,subjective_baseline_completeness,subjective,0.053763441,1
2023-10-10,2023/2024,subjective_baseline_composite,subjective,0.1359999999999999,1
2023-10-11,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-11,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-11,2023/2024,emboss_baseline_score,total,0.0,1
2023-10-11,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-11,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-11,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-11,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-11,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-11,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-11,2023/2024,soreness_baseline_completeness,soreness,0.2368421052631578,1
2023-10-11,2023/2024,soreness_baseline_composite,soreness,0.0,1
2023-10-11,2023/2024,subjective_baseline_completeness,subjective,0.1052631578947368,1
2023-10-11,2023/2024,subjective_baseline_composite,subjective,0.0,1
2023-10-12,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-12,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-12,2023/2024,emboss_baseline_score,total,-0.013,1
2023-10-12,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-12,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-12,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-12,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-12,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-12,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-12,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
2023-10-12,2023/2024,soreness_baseline_composite,soreness,0.095,1
2023-10-12,2023/2024,subjective_baseline_completeness,subjective,0.053763441,1
2023-10-12,2023/2024,subjective_baseline_composite,subjective,-0.064,1
2023-10-13,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-13,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-13,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-13,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-13,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-13,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-13,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-13,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-13,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-13,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-13,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-13,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-13,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-14,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-14,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-14,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-14,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-14,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
2023-10-14,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
2023-10-14,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.04309025469767443,1
2023-10-14,2023/2024,sleep_baseline_completeness,sleep,0.0,1
2023-10-14,2023/2024,sleep_baseline_composite,sleep,-0.0732859895276177,1
2023-10-14,2023/2024,soreness_baseline_completeness,soreness,0.0,1
2023-10-14,2023/2024,soreness_baseline_composite,soreness,-0.09986674987121212,1
2023-10-14,2023/2024,subjective_baseline_completeness,subjective,0.0,1
2023-10-14,2023/2024,subjective_baseline_composite,subjective,0.030064673213957796,1
2023-10-15,2023/2024,bio_baseline_completeness,bio,0.0,1
2023-10-15,2023/2024,bio_baseline_composite,bio,-0.053742958186356896,1
2023-10-15,2023/2024,emboss_baseline_score,total,0.0015277907458670615,1
2023-10-15,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
2023-10-15,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.17836828179727093,1
